timestamp,load_cell_raw,cup_ticks,cup_delta
1761778718.211722,-0.5888,0.0
1761778718.211786,-0.5875,0.0
1761778718.21185,-0.5864,0.0
1761778718.211918,-0.5811,0.0
1761778718.2119858,-0.5774,0.0
1761778718.2120872,-0.5793,0.0
1761778718.212152,-0.5788,0.0
1761778718.2122161,-0.5892,0.0
1761778718.21228,-0.5892,0.0
1761778718.212343,-0.5848,0.0
1761778718.212406,-0.588,0.0
1761778718.212469,-0.589,0.0
1761778718.212533,-0.5863,0.0
1761778718.212596,-0.5875,0.0
1761778718.212662,-0.5842,0.0
1761778718.212726,-0.5864,0.0
1761778718.212789,-0.5847,0.0
1761778718.212856,-0.5761,0.0
1761778718.212922,-0.5761,0.0
1761778718.212988,-0.5822,0.0
1761778718.2131572,-0.5792,0.0
1761778718.213229,-0.5842,0.0
1761778718.2132952,-0.5823,0.0
1761778718.2133608,-0.5851,0.0
1761778718.2136278,-0.5877,0.0
1761778718.213699,-0.5831,0.0
1761778718.2137659,-0.585,0.0
1761778718.213832,-0.5873,0.0
1761778718.213969,-0.5879,0.0
1761778718.2140212,-0.589,0.0
1761778718.214168,-0.5814,0.0
1761778718.214227,-0.579,0.0
1761778718.214269,-0.5887,0.0
1761778718.21431,-0.5873,0.0
1761778718.214349,-0.5877,0.0
1761778718.2144,-0.5806,0.0
1761778718.214439,-0.5849,0.0
1761778718.214478,-0.5821,0.0
1761778718.21452,-0.5767,0.0
1761778718.2145631,-0.5818,0.0
1761778718.214602,-0.5741,0.0
1761778718.2146401,-0.5773,0.0
1761778718.214679,-0.5825,0.0
1761778718.214721,-0.5829,0.0
1761778718.2147589,-0.5816,0.0
1761778718.214806,-0.5809,0.0
1761778718.2148612,-0.5783,0.0
1761778718.2149,-0.5901,0.0
1761778718.2149389,-0.5862,0.0
1761778718.2149801,-0.5903,0.0
1761778718.215018,-0.5875,0.0
1761778718.215059,-0.5863,0.0
1761778718.2150981,-0.5885,0.0
1761778718.215136,-0.5889,0.0
1761778718.215174,-0.5887,0.0
1761778718.215212,-0.5878,0.0
1761778718.21525,-0.5832,0.0
1761778718.215293,-0.5838,0.0
1761778718.215331,-0.5871,0.0
1761778718.21537,-0.5869,0.0
1761778718.215408,-0.5839,0.0
1761778718.215447,-0.5803,0.0
1761778718.2154849,-0.576,0.0
1761778718.215523,-0.589,0.0
1761778718.215561,-0.5965,0.0
1761778718.2156029,-0.5826,0.0
1761778718.215641,-0.5799,0.0
1761778718.215679,-0.587,0.0
1761778718.215721,-0.5879,0.0
1761778718.2157598,-0.5868,0.0
1761778718.215798,-0.5806,0.0
1761778718.2158358,-0.5846,0.0
1761778718.215874,-0.5876,0.0
1761778718.215921,-0.5845,0.0
1761778718.215959,-0.5845,0.0
1761778718.215997,-0.5867,0.0
1761778718.2160351,-0.5862,0.0
1761778718.216073,-0.5822,0.0
1761778718.216116,-0.5822,0.0
1761778718.216157,-0.5853,0.0
1761778718.216196,-0.5834,0.0
1761778718.216233,-0.5837,0.0
1761778718.2162712,-0.584,0.0
1761778718.216317,-0.5852,0.0
1761778718.216355,-0.5835,0.0
1761778718.216393,-0.5762,0.0
1761778718.2164311,-0.58,0.0
1761778718.216469,-0.5818,0.0
1761778718.216507,-0.5847,0.0
1761778718.216545,-0.5839,0.0
1761778718.216587,-0.5887,0.0
1761778718.216625,-0.585,0.0
1761778718.2166631,-0.5814,0.0
1761778718.216701,-0.5789,0.0
1761778718.216738,-0.5799,0.0
1761778718.216776,-0.5877,0.0
1761778718.216819,-0.59,0.0
1761778718.2168572,-0.5877,0.0
1761778718.2168949,-0.5813,0.0
1761778718.216933,-0.5851,0.0
1761778718.21697,-0.5814,0.0
1761778718.217016,-0.5841,0.0
1761778718.217062,-0.581,0.0
1761778718.2171001,-0.5889,0.0
1761778718.2171378,-0.5917,0.0
1761778718.217176,-0.5913,0.0
1761778718.2172139,-0.5905,0.0
1761778718.217252,-0.5882,0.0
1761778718.217291,-0.5889,0.0
1761778718.2173288,-0.59,0.0
1761778718.217367,-0.5879,0.0
1761778718.217404,-0.5798,0.0
1761778718.217456,-0.5835,0.0
1761778718.217494,-0.5793,0.0
1761778718.217532,-0.5765,0.0
1761778718.217578,-0.5838,0.0
1761778718.2176158,-0.583,0.0
1761778718.217654,-0.5787,0.0
1761778718.217692,-0.5873,0.0
1761778718.217729,-0.5858,0.0
1761778718.217773,-0.5846,0.0
1761778718.217812,-0.5824,0.0
1761778718.2178502,-0.5827,0.0
1761778718.2178938,-0.5886,0.0
1761778718.217933,-0.5857,0.0
1761778718.217972,-0.5813,0.0
1761778718.2180102,-0.5824,0.0
1761778718.2180521,-0.5835,0.0
1761778718.21809,-0.5832,0.0
1761778718.218129,-0.583,0.0
1761778718.218168,-0.5828,0.0
1761778718.218207,-0.5823,0.0
1761778718.218248,-0.5855,0.0
1761778718.2182882,-0.5836,0.0
1761778718.218336,-0.5847,0.0
1761778718.2183738,-0.5846,0.0
1761778718.218414,-0.5809,0.0
1761778718.218453,-0.5872,0.0
1761778718.2184918,-0.5911,0.0
1761778718.2185311,-0.5907,0.0
1761778718.218569,-0.5805,0.0
1761778718.2186072,-0.5861,0.0
1761778718.218645,-0.5851,0.0
1761778718.2186828,-0.5886,0.0
1761778718.218721,-0.5884,0.0
1761778718.2187688,-0.5863,0.0
1761778718.2188768,-0.5786,0.0
1761778718.2189178,-0.5814,0.0
1761778718.2189598,-0.5855,0.0
1761778718.219,-0.581,0.0
1761778718.219043,-0.5774,0.0
1761778718.219084,-0.5822,0.0
1761778718.219124,-0.5859,0.0
1761778718.219163,-0.5789,0.0
1761778718.219202,-0.5902,0.0
1761778718.219242,-0.5803,0.0
1761778718.219288,-0.5817,0.0
1761778718.219328,-0.5813,0.0
1761778718.219369,-0.5838,0.0
1761778718.219409,-0.5815,0.0
1761778718.219452,-0.582,0.0
1761778718.219491,-0.5865,0.0
1761778718.219627,-0.5913,0.0
1761778718.219676,-0.5864,0.0
1761778718.219769,-0.5819,0.0
1761778718.21981,-0.5901,0.0
1761778718.21985,-0.5855,0.0
1761778718.2198951,-0.5854,0.0
1761778718.219934,-0.5828,0.0
1761778718.2199721,-0.5871,0.0
1761778718.22001,-0.5884,0.0
1761778718.220049,-0.589,0.0
1761778718.220088,-0.5889,0.0
1761778718.220128,-0.5872,0.0
1761778718.2201679,-0.5856,0.0
1761778718.2202072,-0.5855,0.0
1761778718.220247,-0.5814,0.0
1761778718.220287,-0.5834,0.0
1761778718.2203321,-0.5853,0.0
1761778718.220372,-0.5818,0.0
1761778718.22041,-0.583,0.0
1761778718.220449,-0.5877,0.0
1761778718.2204978,-0.5859,0.0
1761778718.2205381,-0.5874,0.0
1761778718.220577,-0.583,0.0
1761778718.220617,-0.583,0.0
1761778718.2206562,-0.5774,0.0
1761778718.220696,-0.5833,0.0
1761778718.2207391,-0.5878,0.0
1761778718.220779,-0.5942,0.0
1761778718.2208178,-0.5893,0.0
1761778718.2208571,-0.5822,0.0
1761778718.220897,-0.5797,0.0
1761778718.2209358,-0.5874,0.0
1761778718.2209752,-0.5886,0.0
1761778718.221014,-0.5891,0.0
1761778718.221053,-0.581,0.0
1761778718.221092,-0.5842,0.0
1761778718.221132,-0.5852,0.0
1761778718.221175,-0.5852,0.0
1761778718.221214,-0.586,0.0
1761778718.2212532,-0.585,0.0
1761778718.221293,-0.5872,0.0
1761778718.222891,-0.5847,0.0
1761778718.222943,-0.5861,0.0
1761778718.222986,-0.5871,0.0
1761778718.223029,-0.5869,0.0
1761778718.223074,-0.5907,0.0
1761778718.223115,-0.5852,0.0
1761778718.2231538,-0.5879,0.0
1761778718.2232,-0.5834,0.0
1761778718.223242,-0.5849,0.0
1761778718.2232819,-0.5855,0.0
1761778718.2233212,-0.5837,0.0
1761778718.223362,-0.5833,0.0
1761778718.2234051,-0.5872,0.0
1761778718.2234461,-0.5831,0.0
1761778718.223487,-0.5825,0.0
1761778718.223526,-0.5832,0.0
1761778718.223565,-0.5895,0.0
1761778718.223605,-0.5844,0.0
1761778718.2236512,-0.585,0.0
1761778718.223692,-0.5864,0.0
1761778718.2237508,-0.5774,0.0
1761778718.223795,-0.5785,0.0
1761778718.223835,-0.5816,0.0
1761778718.223875,-0.5878,0.0
1761778718.223918,-0.5849,0.0
1761778718.223958,-0.5879,0.0
1761778718.2240021,-0.5829,0.0
1761778718.224043,-0.5833,0.0
1761778718.224082,-0.5828,0.0
1761778718.224128,-0.5921,0.0
1761778718.22417,-0.5907,0.0
1761778718.22421,-0.5867,0.0
1761778718.2242491,-0.586,0.0
1761778718.2242932,-0.5796,0.0
1761778718.224333,-0.5826,0.0
1761778718.224373,-0.5878,0.0
1761778718.224413,-0.5868,0.0
1761778718.2244532,-0.5822,0.0
1761778718.2244952,-0.5853,0.0
1761778718.224535,-0.5862,0.0
1761778718.224582,-0.5904,0.0
1761778718.2246232,-0.5793,0.0
1761778718.224663,-0.5817,0.0
1761778718.224702,-0.5836,0.0
1761778718.2247412,-0.581,0.0
1761778718.224784,-0.5808,0.0
1761778718.224823,-0.5835,0.0
1761778718.224863,-0.579,0.0
1761778718.2249029,-0.5756,0.0
1761778718.224942,-0.5814,0.0
1761778718.224981,-0.5834,0.0
1761778718.2250261,-0.5828,0.0
1761778718.225065,-0.5873,0.0
1761778718.2251048,-0.586,0.0
1761778718.225145,-0.589,0.0
1761778718.225184,-0.5888,0.0
1761778718.225225,-0.585,0.0
1761778718.225263,-0.5875,0.0
1761778718.225303,-0.5907,0.0
1761778718.2253408,-0.5867,0.0
1761778718.2253811,-0.5848,0.0
1761778718.225421,-0.5816,0.0
1761778718.225467,-0.5777,0.0
1761778718.225506,-0.5791,0.0
1761778718.225545,-0.582,0.0
1761778718.225591,-0.5858,0.0
1761778718.225631,-0.5749,0.0
1761778718.2256699,-0.5805,0.0
1761778718.225709,-0.5881,0.0
1761778718.225748,-0.5856,0.0
1761778718.2257879,-0.585,0.0
1761778718.225826,-0.5858,0.0
1761778718.225864,-0.5837,0.0
1761778718.225902,-0.5794,0.0
1761778718.22594,-0.5841,0.0
1761778718.2259789,-0.5825,0.0
1761778718.226018,-0.5879,0.0
1761778718.22606,-0.5838,0.0
1761778718.2260978,-0.5816,0.0
1761778718.2261372,-0.5806,0.0
1761778718.226175,-0.5814,0.0
1761778718.2262132,-0.5809,0.0
1761778718.2262511,-0.581,0.0
1761778718.2262888,-0.5884,0.0
1761778718.226327,-0.5902,0.0
1761778718.226366,-0.5943,0.0
1761778718.2264042,-0.5859,0.0
1761778718.226442,-0.5831,0.0
1761778718.226482,-0.5914,0.0
1761778718.22652,-0.5856,0.0
1761778718.226558,-0.5874,0.0
1761778718.226597,-0.588,0.0
1761778718.226635,-0.5894,0.0
1761778718.226673,-0.5828,0.0
1761778718.2267141,-0.5935,0.0
1761778718.226752,-0.5808,0.0
1761778718.226793,-0.5862,0.0
1761778718.2268312,-0.5792,0.0
1761778718.226869,-0.5802,0.0
1761778718.226908,-0.5805,0.0
1761778718.226948,-0.5853,0.0
1761778718.226985,-0.5864,0.0
1761778718.2270231,-0.5817,0.0
1761778718.227062,-0.5811,0.0
1761778718.227099,-0.5834,0.0
1761778718.2271411,-0.5844,0.0
1761778718.227181,-0.5836,0.0
1761778718.2272189,-0.5849,0.0
1761778718.227257,-0.5909,0.0
1761778718.227303,-0.5866,0.0
1761778718.2273421,-0.5855,0.0
1761778718.22738,-0.5858,0.0
1761778718.227419,-0.5816,0.0
1761778718.2274601,-0.5847,0.0
1761778718.227498,-0.5818,0.0
1761778718.227537,-0.5834,0.0
1761778718.227577,-0.5894,0.0
1761778718.2276149,-0.586,0.0
1761778718.227656,-0.5891,0.0
1761778718.2276962,-0.5862,0.0
1761778718.2277372,-0.5868,0.0
1761778718.2277849,-0.5859,0.0
1761778718.2278259,-0.5777,0.0
1761778718.22787,-0.5793,0.0
1761778718.227914,-0.5906,0.0
1761778718.2279522,-0.5852,0.0
1761778718.22799,-0.5849,0.0
1761778718.228032,-0.5833,0.0
1761778718.228073,-0.5848,0.0
1761778718.228112,-0.5844,0.0
1761778718.228152,-0.5857,0.0
1761778718.22819,-0.5831,0.0
1761778718.22823,-0.5815,0.0
1761778718.22827,-0.5781,0.0
1761778718.228308,-0.5832,0.0
1761778718.228348,-0.586,0.0
1761778718.2283862,-0.583,0.0
1761778718.2284238,-0.5782,0.0
1761778718.2284648,-0.5796,0.0
1761778718.228506,-0.5799,0.0
1761778718.228544,-0.581,0.0
1761778718.228584,-0.5841,0.0
1761778718.2295911,-0.587,0.0
1761778718.234585,-0.583,0.0
1761778718.239607,-0.584,0.0
1761778718.244611,-0.5841,0.0
1761778718.249634,-0.5856,0.0
1761778718.254646,-0.5789,0.0
1761778718.260536,-0.5823,0.0
1761778718.26552,-0.5874,0.0
1761778718.270525,-0.5857,0.0
1761778718.275531,-0.5815,0.0
1761778718.280535,-0.5849,0.0
1761778718.2855701,-0.5853,0.0
1761778718.2905521,-0.5841,0.0
1761778718.295528,-0.5905,0.0
1761778718.300543,-0.5907,0.0
1761778718.3055391,-0.59,0.0
1761778718.310553,-0.5924,0.0
1761778718.315558,-0.5872,0.0
1761778718.320561,-0.5823,0.0
1761778718.325558,-0.5802,0.0
1761778718.330666,-0.5833,0.0
1761778718.335706,-0.5799,0.0
1761778718.340585,-0.5778,0.0
1761778718.345548,-0.5879,0.0
1761778718.350545,-0.5884,0.0
1761778718.3555892,-0.5872,0.0
1761778718.360548,-0.5876,0.0
1761778718.3655522,-0.5809,0.0
1761778718.370555,-0.5825,0.0
1761778718.375571,-0.5849,0.0
1761778718.380568,-0.5802,0.0
1761778718.3855581,-0.582,0.0
1761778718.3905568,-0.5794,0.0
1761778718.395572,-0.5849,0.0
1761778718.40066,-0.5873,0.0
1761778718.405619,-0.5891,0.0
1761778718.410599,-0.5801,0.0
1761778718.4155579,-0.5863,0.0
1761778718.420556,-0.5832,0.0
1761778718.4256132,-0.5881,0.0
1761778718.430573,-0.5875,0.0
1761778718.4355588,-0.5889,0.0
1761778718.4405508,-0.5867,0.0
1761778718.445594,-0.5823,0.0
1761778718.450612,-0.5784,0.0
1761778718.455602,-0.5849,0.0
1761778718.460607,-0.5819,0.0
1761778718.465596,-0.5849,0.0
1761778718.470596,-0.5842,0.0
1761778718.475638,-0.5837,0.0
1761778718.480596,-0.5809,0.0
1761778718.485656,-0.5835,0.0
1761778718.490635,-0.5837,0.0
1761778718.497372,-0.58,0.0
1761778718.500611,-0.5824,0.0
1761778718.505611,-0.5827,0.0
1761778718.510633,-0.5818,0.0
1761778718.515607,-0.5811,0.0
1761778718.520758,-0.5837,0.0
1761778718.5256,-0.5807,0.0
1761778718.5306659,-0.5846,0.0
1761778718.53568,-0.5801,0.0
1761778718.5406358,-0.5826,0.0
1761778718.546651,-0.5812,0.0
1761778718.551563,-0.5788,0.0
1761778718.556573,-0.5889,0.0
1761778718.562391,-0.5904,0.0
1761778718.566567,-0.5817,0.0
1761778718.5715818,-0.5844,0.0
1761778718.5765738,-0.5825,0.0
1761778718.581572,-0.5862,0.0
1761778718.586546,-0.5832,0.0
1761778718.591593,-0.5803,0.0
1761778718.596554,-0.5851,0.0
1761778718.6015518,-0.5832,0.0
1761778718.606545,-0.5868,0.0
1761778718.611557,-0.5838,0.0
1761778718.616578,-0.5765,0.0
1761778718.621574,-0.5846,0.0
1761778718.626615,-0.5809,0.0
1761778718.6315851,-0.5877,0.0
1761778718.63663,-0.5851,0.0
1761778718.6415942,-0.5856,0.0
1761778718.646581,-0.5839,0.0
1761778718.651572,-0.5883,0.0
1761778718.6565561,-0.5913,0.0
1761778718.661592,-0.587,0.0
1761778718.666678,-0.5858,0.0
1761778718.671617,-0.5821,0.0
1761778718.676557,-0.582,0.0
1761778718.68157,-0.5839,0.0
1761778718.686595,-0.5777,0.0
1761778718.691674,-0.5768,0.0
1761778718.696597,-0.5869,0.0
1761778718.7015622,-0.5836,0.0
1761778718.706559,-0.5829,0.0
1761778718.711583,-0.5834,0.0
1761778718.7166002,-0.58,0.0
1761778718.7215722,-0.5864,0.0
1761778718.726573,-0.5879,0.0
1761778718.73157,-0.5858,0.0
1761778718.736598,-0.5884,0.0
1761778718.7415879,-0.5849,0.0
1761778718.7466,-0.5851,0.0
1761778718.751591,-0.584,0.0
1761778718.7575412,-0.5827,0.0
1761778718.761596,-0.5863,0.0
1761778718.7666292,-0.5922,0.0
1761778718.771607,-0.5859,0.0
1761778718.776602,-0.584,0.0
1761778718.781596,-0.5805,0.0
1761778718.7865999,-0.5832,0.0
1761778718.791596,-0.5836,0.0
1761778718.796611,-0.5857,0.0
1761778718.801621,-0.5844,0.0
1761778718.806877,-0.5858,0.0
1761778718.811637,-0.5803,0.0
1761778718.8167412,-0.5792,0.0
1761778718.8216681,-0.5844,0.0
1761778718.827533,-0.5867,0.0
1761778718.8325608,-0.5818,0.0
1761778718.837557,-0.5873,0.0
1761778718.842578,-0.5851,0.0
1761778718.847561,-0.5829,0.0
1761778718.852587,-0.5821,0.0
1761778718.8575392,-0.5872,0.0
1761778718.8625321,-0.5825,0.0
1761778718.867548,-0.5845,0.0
1761778718.8725939,-0.5789,0.0
1761778718.877553,-0.5818,0.0
1761778718.882545,-0.59,0.0
1761778718.887554,-0.584,0.0
1761778718.8925598,-0.5822,0.0
1761778718.897551,-0.5853,0.0
1761778718.902573,-0.5872,0.0
1761778718.907558,-0.5859,0.0
1761778718.912565,-0.5874,0.0
1761778718.917582,-0.5861,0.0
1761778718.9225469,-0.5842,0.0
1761778718.927548,-0.5893,0.0
1761778718.9325492,-0.5867,0.0
1761778718.937558,-0.58,0.0
1761778718.9425652,-0.5866,0.0
1761778718.947604,-0.5846,0.0
1761778718.952585,-0.5799,0.0
1761778718.957674,-0.5873,0.0
1761778718.962612,-0.5847,0.0
1761778718.967602,-0.5801,0.0
1761778718.972574,-0.5861,0.0
1761778718.977598,-0.5836,0.0
1761778718.982631,-0.5824,0.0
1761778718.987585,-0.5864,0.0
1761778718.992598,-0.5877,0.0
1761778718.997597,-0.5861,0.0
1761778719.002601,-0.583,0.0
1761778719.007591,-0.5864,0.0
1761778719.012598,-0.5847,0.0
1761778719.017604,-0.5837,0.0
1761778719.022593,-0.5856,0.0
1761778719.027586,-0.5824,0.0
1761778719.032605,-0.5873,0.0
1761778719.037611,-0.5844,0.0
1761778719.04261,-0.583,0.0
1761778719.047599,-0.5805,0.0
1761778719.0526059,-0.5843,0.0
1761778719.057617,-0.5845,0.0
1761778719.062609,-0.5853,0.0
1761778719.06761,-0.5856,0.0
1761778719.072618,-0.5935,0.0
1761778719.0776231,-0.5831,0.0
1761778719.082635,-0.5856,0.0
1761778719.087821,-0.5863,0.0
1761778719.092736,-0.5859,0.0
1761778719.097705,-0.5868,0.0
1761778719.102698,-0.5859,0.0
1761778719.1085598,-0.5874,0.0
1761778719.113575,-0.5842,0.0
1761778719.11855,-0.5836,0.0
1761778719.1235578,-0.5916,0.0
1761778719.1285691,-0.5805,0.0
1761778719.133582,-0.5824,0.0
1761778719.138557,-0.583,0.0
1761778719.1435552,-0.5749,0.0
1761778719.148581,-0.5832,0.0
1761778719.15359,-0.5776,0.0
1761778719.158589,-0.5777,0.0
1761778719.1635652,-0.5812,0.0
1761778719.1685839,-0.5792,0.0
1761778719.173589,-0.5848,0.0
1761778719.1785789,-0.5848,0.0
1761778719.1835961,-0.5852,0.0
1761778719.188599,-0.5802,0.0
1761778719.193572,-0.5828,0.0
1761778719.198569,-0.5823,0.0
1761778719.2035809,-0.5839,0.0
1761778719.208707,-0.5772,0.0
1761778719.213623,-0.5824,0.0
1761778719.218574,-0.585,0.0
1761778719.223655,-0.5818,0.0
1761778719.228578,-0.5792,0.0
1761778719.233621,-0.5789,0.0
1761778719.238571,-0.5861,0.0
1761778719.2436109,-0.5894,0.0
1761778719.248624,-0.5843,0.0
1761778719.253613,-0.5795,0.0
1761778719.258618,-0.5808,0.0
1761778719.263648,-0.5895,0.0
1761778719.268626,-0.5832,0.0
1761778719.27359,-0.5835,0.0
1761778719.278589,-0.5834,0.0
1761778719.283624,-0.5878,0.0
1761778719.2886138,-0.5878,0.0
1761778719.29363,-0.5838,0.0
1761778719.2986119,-0.5856,0.0
1761778719.303621,-0.5858,0.0
1761778719.308649,-0.5882,0.0
1761778719.313683,-0.586,0.0
1761778719.3186738,-0.5821,0.0
1761778719.3236392,-0.582,0.0
1761778719.328591,-0.5832,0.0
1761778719.333646,-0.5832,0.0
1761778719.3386161,-0.5805,0.0
1761778719.3436291,-0.5867,0.0
1761778719.34863,-0.5848,0.0
1761778719.353611,-0.58,0.0
1761778719.3588579,-0.5835,0.0
1761778719.363605,-0.5895,0.0
1761778719.368588,-0.586,0.0
1761778719.3735738,-0.5828,0.0
1761778719.37861,-0.5887,0.0
1761778719.3836842,-0.5927,0.0
1761778719.388591,-0.5859,0.0
1761778719.393575,-0.5812,0.0
1761778719.398635,-0.587,0.0
1761778719.403645,-0.5877,0.0
1761778719.4086442,-0.5854,0.0
1761778719.41456,-0.584,0.0
1761778719.4195478,-0.5831,0.0
1761778719.424565,-0.5835,0.0
1761778719.429588,-0.5854,0.0
1761778719.4345632,-0.5811,0.0
1761778719.439559,-0.5815,0.0
1761778719.444562,-0.5813,0.0
1761778719.449557,-0.58,0.0
1761778719.454558,-0.5843,0.0
1761778719.4596071,-0.5851,0.0
1761778719.464575,-0.5878,0.0
1761778719.469664,-0.5885,0.0
1761778719.474593,-0.5886,0.0
1761778719.47962,-0.5857,0.0
1761778719.484611,-0.5905,0.0
1761778719.48959,-0.5815,0.0
1761778719.4945679,-0.585,0.0
1761778719.499583,-0.583,0.0
1761778719.504591,-0.583,0.0
1761778719.5096178,-0.5857,0.0
1761778719.5146081,-0.5893,0.0
1761778719.519563,-0.5813,0.0
1761778719.5245938,-0.5835,0.0
1761778719.5295842,-0.5863,0.0
1761778719.534571,-0.5827,0.0
1761778719.539592,-0.5851,0.0
1761778719.544587,-0.589,0.0
1761778719.549591,-0.5833,0.0
1761778719.5545769,-0.5847,0.0
1761778719.5595798,-0.5839,0.0
1761778719.564571,-0.5889,0.0
1761778719.569569,-0.5829,0.0
1761778719.574595,-0.5822,0.0
1761778719.5795898,-0.5873,0.0
1761778719.584574,-0.586,0.0
1761778719.5895731,-0.5847,0.0
1761778719.594578,-0.5849,0.0
1761778719.599572,-0.5816,0.0
1761778719.604577,-0.5826,0.0
1761778719.6096041,-0.5801,0.0
1761778719.6145768,-0.5825,0.0
1761778719.619574,-0.5882,0.0
1761778719.624583,-0.5833,0.0
1761778719.629616,-0.5829,0.0
1761778719.634572,-0.5821,0.0
1761778719.639576,-0.579,0.0
1761778719.6446002,-0.5876,0.0
1761778719.649618,-0.5884,0.0
1761778719.654578,-0.5802,0.0
1761778719.659591,-0.5859,0.0
1761778719.664577,-0.583,0.0
1761778719.6696,-0.586,0.0
1761778719.674603,-0.5846,0.0
1761778719.679639,-0.5864,0.0
1761778719.6846132,-0.5853,0.0
1761778719.689578,-0.5817,0.0
1761778719.6946502,-0.585,0.0
1761778719.6996522,-0.5831,0.0
1761778719.70464,-0.5845,0.0
1761778719.7096379,-0.5902,0.0
1761778719.715554,-0.5844,0.0
1761778719.72056,-0.5867,0.0
1761778719.725557,-0.5895,0.0
1761778719.7305632,-0.5906,0.0
1761778719.735549,-0.5814,0.0
1761778719.740586,-0.582,0.0
1761778719.74557,-0.583,0.0
1761778719.750548,-0.5841,0.0
1761778719.755546,-0.5901,0.0
1761778719.760565,-0.5892,0.0
1761778719.765559,-0.5878,0.0
1761778719.770571,-0.5877,0.0
1761778719.77558,-0.5898,0.0
1761778719.780559,-0.5877,0.0
1761778719.785585,-0.5823,0.0
1761778719.790575,-0.581,0.0
1761778719.79557,-0.5883,0.0
1761778719.8005729,-0.5895,0.0
1761778719.805592,-0.5806,0.0
1761778719.810633,-0.5847,0.0
1761778719.816125,-0.5853,0.0
1761778719.82069,-0.5874,0.0
1761778719.825678,-0.583,0.0
1761778719.830671,-0.5821,0.0
1761778719.835607,-0.5797,0.0
1761778719.840686,-0.5784,0.0
1761778719.845576,-0.5847,0.0
1761778719.850633,-0.5882,0.0
1761778719.855592,-0.5859,0.0
1761778719.8606431,-0.5772,0.0
1761778719.865834,-0.5838,0.0
1761778719.87061,-0.5907,0.0
1761778719.875592,-0.5841,0.0
1761778719.880644,-0.5856,0.0
1761778719.885565,-0.5838,0.0
1761778719.890625,-0.5823,0.0
1761778719.895592,-0.5878,0.0
1761778719.900649,-0.5831,0.0
1761778719.905594,-0.5868,0.0
1761778719.9106061,-0.59,0.0
1761778719.9156349,-0.5896,0.0
1761778719.9206378,-0.5797,0.0
1761778719.925695,-0.5829,0.0
1761778719.93071,-0.5804,0.0
1761778719.935644,-0.588,0.0
1761778719.941195,-0.5831,0.0
1761778719.945804,-0.5827,0.0
1761778719.950881,-0.5828,0.0
1761778719.955791,-0.581,0.0
1761778719.960638,-0.5895,0.0
1761778719.9658282,-0.5866,0.0
1761778719.970732,-0.5825,0.0
1761778719.975681,-0.5923,0.0
1761778719.980662,-0.5849,0.0
1761778719.9857512,-0.585,0.0
1761778719.9907598,-0.584,0.0
1761778719.996031,-0.5785,0.0
1761778720.0008209,-0.5918,0.0
1761778720.005847,-0.586,0.0
1761778720.010967,-0.5776,0.0
1761778720.017128,-0.5843,0.0
1761778720.021589,-0.5877,0.0
1761778720.0266602,-0.5855,0.0
1761778720.031626,-0.5851,0.0
1761778720.036614,-0.5841,0.0
1761778720.041599,-0.5785,0.0
1761778720.046674,-0.5845,0.0
