timestamp,load_cell_raw,cup_ticks,cup_delta
1761823982.674036,3.7546
1761823982.6790311,3.7539
1761823982.684145,3.7554
1761823982.6889842,3.7586
1761823982.694051,3.7646
1761823982.698974,3.7689
1761823982.7040992,3.7791
1761823982.7090292,3.7874
1761823982.7140229,3.7941
1761823982.7190342,3.8009
1761823982.7240598,3.8059
1761823982.728974,3.8113
1761823982.733946,3.8167
1761823982.7389288,3.8209
1761823982.744017,3.8213
1761823982.7490509,3.8191
1761823982.754056,3.8146
1761823982.7590652,3.8063
1761823982.7640169,3.8019
1761823982.7698932,3.8011
1761823982.774935,3.8001
1761823982.779935,3.7987
1761823982.7849002,3.7993
1761823982.7899148,3.801
1761823982.7949162,3.8063
1761823982.799903,3.8075
1761823982.8049002,3.8086
1761823982.809945,3.8102
1761823982.81492,3.8118
1761823982.8199239,3.8145
1761823982.824955,3.8149
1761823982.8299441,3.8159
1761823982.8349319,3.8135
1761823982.839951,3.8115
1761823982.844921,3.808
1761823982.84991,3.8059
1761823982.8549151,3.8048
1761823982.859924,3.8074
1761823982.864918,3.8098
1761823982.869924,3.8075
1761823982.874933,3.8015
1761823982.879925,3.7993
1761823982.884918,3.7919
1761823982.8900008,3.791
1761823982.8949382,3.791
1761823982.89993,3.7898
1761823982.904911,3.7892
1761823982.9099772,3.788
1761823982.914944,3.7846
1761823982.919934,3.7809
1761823982.924934,3.7728
1761823982.929933,3.7649
1761823982.935004,3.7599
1761823982.939975,3.7559
1761823982.9450629,3.7569
1761823982.9500082,3.7608
1761823982.955067,3.7635
1761823982.960035,3.7691
1761823982.965013,3.7767
1761823982.969981,3.788
1761823982.975014,3.7973
1761823982.9799712,3.8059
1761823982.98494,3.8115
1761823982.990008,3.814
1761823982.9950159,3.8171
1761823982.9999738,3.8183
1761823983.00495,3.819
1761823983.009993,3.8234
1761823983.014946,3.8268
1761823983.019951,3.8197
1761823983.024996,3.8165
1761823983.0299652,3.8139
1761823983.0349472,3.8139
1761823983.039949,3.8162
1761823983.044956,3.818
1761823983.04997,3.8136
1761823983.0549371,3.8116
1761823983.059971,3.8097
1761823983.064995,3.8095
1761823983.069943,3.8118
1761823983.074989,3.8169
1761823983.079963,3.8195
1761823983.084961,3.8232
1761823983.0909,3.8248
1761823983.095902,3.8232
1761823983.1008892,3.822
1761823983.105885,3.8232
1761823983.110921,3.8227
1761823983.115903,3.8227
1761823983.1209211,3.8264
1761823983.1259189,3.8298
1761823983.1309152,3.8332
1761823983.135909,3.8395
1761823983.140933,3.848
1761823983.1459122,3.8559
1761823983.150914,3.8606
1761823983.15596,3.8687
1761823983.160927,3.8703
1761823983.16592,3.8736
1761823983.170926,3.8757
1761823983.175939,3.8732
1761823983.180925,3.8707
1761823983.18591,3.8709
1761823983.190927,3.8704
1761823983.195925,3.8673
1761823983.200923,3.8645
1761823983.205963,3.8624
1761823983.210955,3.8642
1761823983.216887,3.868
1761823983.220928,3.8702
1761823983.225954,3.87
1761823983.230929,3.8715
1761823983.235939,3.876
1761823983.2409759,3.8846
1761823983.2460082,3.8939
1761823983.2510011,3.9043
1761823983.255998,3.9081
1761823983.2609978,3.9055
1761823983.2660081,3.9016
1761823983.2709708,3.897
1761823983.275979,3.8978
1761823983.2809532,3.9002
1761823983.2859468,3.9023
1761823983.291033,3.9055
1761823983.296021,3.906
1761823983.300951,3.9027
1761823983.3060071,3.8984
1761823983.311012,3.888
1761823983.315951,3.8772
1761823983.320978,3.8686
1761823983.3263192,3.8582
1761823983.330993,3.8515
1761823983.335968,3.8541
1761823983.340998,3.8549
1761823983.345988,3.8574
1761823983.350964,3.8599
1761823983.355967,3.8626
1761823983.361001,3.8633
1761823983.365937,3.8654
1761823983.370987,3.8675
1761823983.3759859,3.8736
1761823983.380959,3.8782
1761823983.385973,3.8832
1761823983.390979,3.8851
1761823983.396035,3.8874
1761823983.40095,3.8925
1761823983.4069068,3.9001
1761823983.411893,3.9068
1761823983.416898,3.9095
1761823983.421896,3.9118
1761823983.426943,3.9125
1761823983.43199,3.917
1761823983.436904,3.9192
1761823983.4419022,3.9246
1761823983.446976,3.9308
1761823983.4519098,3.9349
1761823983.456956,3.9336
1761823983.4619122,3.9322
1761823983.466932,3.9338
1761823983.471942,3.934
1761823983.476931,3.9379
1761823983.481919,3.94
1761823983.486929,3.9394
1761823983.491924,3.9431
1761823983.496928,3.9453
1761823983.501924,3.9445
1761823983.506957,3.9414
1761823983.511928,3.936
1761823983.516924,3.9329
1761823983.521926,3.9331
1761823983.526958,3.9341
1761823983.53194,3.936
1761823983.536952,3.9398
1761823983.5419462,3.9381
1761823983.546939,3.9393
1761823983.5519428,3.9404
1761823983.5570219,3.9417
1761823983.562013,3.9373
1761823983.5669491,3.9324
1761823983.5719528,3.9302
1761823983.576961,3.9297
1761823983.581967,3.9323
1761823983.586941,3.9376
1761823983.5920079,3.9404
1761823983.596971,3.9433
1761823983.6019468,3.9475
1761823983.607023,3.9486
1761823983.612055,3.9461
1761823983.6169531,3.9415
1761823983.622017,3.9358
1761823983.627002,3.9297
1761823983.631995,3.9304
1761823983.636964,3.9323
1761823983.641995,3.9369
1761823983.6470048,3.9432
1761823983.6519868,3.9465
1761823983.656974,3.95
1761823983.6620202,3.9555
1761823983.667008,3.9584
1761823983.67199,3.9607
1761823983.6769762,3.9623
1761823983.682011,3.9654
1761823983.686954,3.9691
1761823983.692021,3.9752
1761823983.697026,3.9772
1761823983.7029178,3.9771
1761823983.707917,3.9744
1761823983.712908,3.9719
1761823983.7179039,3.9669
1761823983.722931,3.9616
1761823983.727905,3.9595
1761823983.732919,3.9589
1761823983.738027,3.9575
1761823983.742927,3.959
1761823983.747969,3.9584
1761823983.752964,3.9579
1761823983.758215,3.9572
1761823983.7629561,3.9582
1761823983.7679229,3.9632
1761823983.772939,3.9645
1761823983.777945,3.9657
1761823983.7829561,3.9693
1761823983.7879171,3.973
1761823983.792958,3.9816
1761823983.797943,3.9851
1761823983.802927,3.9847
1761823983.807937,3.9881
1761823983.812941,3.9941
1761823983.817931,4.0008
1761823983.822935,4.0063
1761823983.827934,4.0131
1761823983.8329139,4.0159
1761823983.8379269,4.0178
1761823983.842935,4.0232
1761823983.847938,4.0265
1761823983.853027,4.0273
1761823983.85795,4.0285
1761823983.8629482,4.0314
1761823983.8679612,4.0343
1761823983.872944,4.0387
1761823983.87798,4.0448
1761823983.882962,4.0506
1761823983.887955,4.054
1761823983.892997,4.0542
1761823983.897984,4.0531
1761823983.903012,4.0555
1761823983.9079812,4.0644
1761823983.912997,4.0728
1761823983.917999,4.0773
1761823983.9230158,4.0811
1761823983.928003,4.0817
1761823983.932956,4.0804
1761823983.937958,4.0764
1761823983.942962,4.0696
1761823983.948009,4.0649
1761823983.953952,4.0612
1761823983.958017,4.0529
1761823983.9630048,4.047
1761823983.967975,4.0422
1761823983.972991,4.0388
1761823983.9779782,4.0373
1761823983.982971,4.0359
1761823983.98797,4.0336
1761823983.993023,4.0332
1761823983.998027,4.0226
1761823984.003019,4.014
1761823984.008034,4.0067
1761823984.013039,4.0032
1761823984.01806,4.0008
1761823984.023041,3.999
1761823984.028042,3.9959
1761823984.0330691,3.9928
1761823984.038056,3.9915
1761823984.0430489,3.9907
1761823984.048038,3.9936
1761823984.0530298,3.9959
1761823984.058031,3.9993
1761823984.0630558,4.0036
1761823984.0689652,4.0029
1761823984.0739672,4.0027
1761823984.078937,4.0042
1761823984.0839198,4.0015
1761823984.088916,4.0011
1761823984.093981,3.9962
1761823984.098915,3.9935
1761823984.103979,3.9906
1761823984.108942,3.99
1761823984.1139252,3.9909
1761823984.118929,3.9932
1761823984.123936,4.0004
1761823984.128932,4.0105
1761823984.1339579,4.0189
1761823984.1389298,4.0233
1761823984.143944,4.0303
1761823984.148934,4.0326
1761823984.153936,4.0353
1761823984.159013,4.041
1761823984.163955,4.0454
1761823984.168939,4.0465
1761823984.173943,4.0461
1761823984.178933,4.042
1761823984.183996,4.0364
1761823984.188936,4.0329
1761823984.193963,4.034
1761823984.198942,4.034
1761823984.203941,4.0339
1761823984.208956,4.0325
1761823984.213948,4.0329
1761823984.218954,4.0341
1761823984.223953,4.0359
1761823984.228947,4.039
1761823984.23396,4.038
1761823984.2455869,4.0396
1761823984.245641,4.0435
1761823984.248974,4.0512
1761823984.2539709,4.0582
1761823984.259109,4.0629
1761823984.264042,4.0609
1761823984.2690449,4.0561
1761823984.2740102,4.05
1761823984.279037,4.0427
1761823984.2840168,4.0399
1761823984.2890701,4.0382
1761823984.2940311,4.0363
1761823984.29903,4.0359
1761823984.304014,4.0357
1761823984.309024,4.0365
1761823984.3140109,4.0408
1761823984.319045,4.0472
1761823984.3240352,4.0527
1761823984.329043,4.058
1761823984.334046,4.0605
1761823984.339006,4.0596
1761823984.344034,4.0514
1761823984.349015,4.0427
1761823984.354079,4.0337
1761823984.359023,4.0235
1761823984.3640242,4.0206
1761823984.369003,4.0165
1761823984.373986,4.0178
1761823984.3791301,4.0203
1761823984.3840141,4.0218
1761823984.3889768,4.026
1761823984.39403,4.035
1761823984.3989918,4.0358
1761823984.404007,4.0396
1761823984.409008,4.0439
1761823984.414028,4.0433
1761823984.419023,4.0439
1761823984.424014,4.0434
1761823984.429027,4.0396
1761823984.4341068,4.0358
1761823984.439002,4.0364
1761823984.444011,4.0389
1761823984.449012,4.0402
1761823984.454907,4.0363
1761823984.45992,4.0293
1761823984.464928,4.0238
1761823984.469923,4.0216
1761823984.474953,4.0172
1761823984.479947,4.0159
1761823984.4849331,4.018
1761823984.4899268,4.0153
1761823984.494932,4.0148
1761823984.499914,4.0097
1761823984.504992,4.0075
1761823984.509942,4.0056
1761823984.5149472,4.0045
1761823984.519945,4.0055
1761823984.52493,4.0064
1761823984.5299451,4.0073
1761823984.534942,4.0066
1761823984.5399601,4.0045
1761823984.544945,4.002
1761823984.549932,4.0011
1761823984.5549362,3.9969
1761823984.559944,3.992
1761823984.564933,3.9839
1761823984.5699708,3.9766
1761823984.574948,3.9712
1761823984.57999,3.9688
1761823984.584976,3.9651
1761823984.58998,3.9632
1761823984.594949,3.9615
1761823984.599991,3.9602
1761823984.604959,3.9586
1761823984.609954,3.9581
1761823984.6149619,3.961
1761823984.619953,3.9656
1761823984.624953,3.9652
1761823984.6299589,3.9652
1761823984.634944,3.9639
1761823984.63996,3.9637
1761823984.64497,3.9655
1761823984.649943,3.9666
1761823984.654966,3.9664
1761823984.660015,3.9663
1761823984.6650088,3.9698
1761823984.669982,3.9729
1761823984.675027,3.9737
1761823984.680031,3.9744
1761823984.6859698,3.9711
1761823984.690112,3.9665
1761823984.695012,3.9625
1761823984.69996,3.9579
1761823984.704971,3.951
1761823984.71001,3.9429
1761823984.714967,3.9327
1761823984.719975,3.9223
1761823984.725017,3.9155
1761823984.72999,3.9083
1761823984.734987,3.9011
1761823984.740032,3.8937
1761823984.745027,3.8854
1761823984.750008,3.8806
1761823984.754972,3.879
1761823984.759986,3.8807
1761823984.764987,3.8848
1761823984.769974,3.8852
1761823984.775,3.8941
1761823984.780024,3.9029
1761823984.784978,3.9088
1761823984.790003,3.9098
1761823984.79501,3.9075
1761823984.8000221,3.9078
1761823984.804994,3.9125
1761823984.8100312,3.9151
1761823984.8149881,3.9091
1761823984.8200052,3.9063
1761823984.825012,3.9013
1761823984.829983,3.8998
1761823984.834956,3.9006
1761823984.8399959,3.8965
1761823984.845016,3.889
1761823984.8499799,3.8804
1761823984.855967,3.8695
1761823984.860912,3.8622
1761823984.86592,3.8654
1761823984.870933,3.8666
1761823984.875938,3.8674
1761823984.880944,3.8692
1761823984.885925,3.8701
1761823984.8909461,3.8737
1761823984.895926,3.8769
1761823984.900914,3.8735
1761823984.906243,3.8674
1761823984.91093,3.8661
1761823984.9159338,3.8627
1761823984.920922,3.8605
1761823984.92592,3.8581
1761823984.93094,3.856
1761823984.9359438,3.8548
1761823984.940934,3.8575
1761823984.945947,3.8555
1761823984.950932,3.8529
1761823984.955942,3.8528
1761823984.960952,3.8534
1761823984.965924,3.8591
1761823984.971371,3.8667
1761823984.975952,3.876
1761823984.9809668,3.8841
1761823984.985936,3.892
1761823984.9909601,3.8925
1761823984.9959428,3.8928
1761823985.0009432,3.8947
1761823985.0059981,3.8982
1761823985.010963,3.9042
1761823985.015956,3.9044
1761823985.020947,3.902
1761823985.0259562,3.8991
1761823985.030946,3.8922
1761823985.035937,3.8875
1761823985.040972,3.8816
1761823985.0459578,3.877
1761823985.050944,3.8744
1761823985.0559611,3.8707
1761823985.060962,3.8662
1761823985.065964,3.8636
1761823985.071021,3.8629
1761823985.076017,3.8603
1761823985.081027,3.8585
1761823985.085974,3.8564
1761823985.091007,3.8632
1761823985.0959868,3.8706
1761823985.100968,3.88
1761823985.106024,3.8846
1761823985.1110091,3.8858
1761823985.1160378,3.8878
1761823985.121019,3.8924
1761823985.1260412,3.894
1761823985.131107,3.8945
1761823985.135966,3.8968
1761823985.141054,3.9003
1761823985.146048,3.9016
1761823985.151055,3.9019
1761823985.155989,3.899
1761823985.161047,3.8957
1761823985.166058,3.8918
1761823985.1710138,3.8947
1761823985.17606,3.8971
1761823985.181063,3.9014
1761823985.1860511,3.9042
1761823985.191069,3.9016
1761823985.196071,3.9023
1761823985.201,3.9038
1761823985.206035,3.9076
1761823985.211064,3.9124
1761823985.216083,3.913
1761823985.22108,3.9082
1761823985.226068,3.9047
1761823985.2310379,3.9037
1761823985.2360802,3.9018
1761823985.2411,3.9029
1761823985.246065,3.9028
1761823985.251022,3.9043
1761823985.255999,3.909
1761823985.261085,3.9126
1761823985.265994,3.9071
1761823985.2710469,3.9025
1761823985.276952,3.898
1761823985.281931,3.8944
1761823985.2869172,3.8943
1761823985.291934,3.894
1761823985.2969348,3.8922
1761823985.3019211,3.8898
1761823985.306954,3.8853
1761823985.311948,3.8819
1761823985.316939,3.8807
1761823985.321986,3.885
1761823985.326954,3.8901
1761823985.331952,3.894
1761823985.336921,3.894
1761823985.341933,3.8998
1761823985.346946,3.9068
1761823985.351926,3.9121
1761823985.3569632,3.9097
1761823985.361944,3.9084
1761823985.366935,3.8987
1761823985.371959,3.8982
1761823985.3769479,3.9053
1761823985.381963,3.9127
1761823985.3869681,3.9218
1761823985.391964,3.9336
1761823985.396954,3.9435
1761823985.4019399,3.9522
1761823985.406959,3.9594
1761823985.412051,3.9586
1761823985.417932,3.9562
1761823985.421961,3.9551
1761823985.42706,3.951
1761823985.4319758,3.951
1761823985.436967,3.9561
1761823985.4419641,3.962
1761823985.446974,3.9669
1761823985.45195,3.9684
1761823985.4569569,3.9659
1761823985.462028,3.9603
1761823985.4669921,3.9559
1761823985.472045,3.9554
1761823985.477088,3.9561
1761823985.48205,3.9565
1761823985.487,3.961
1761823985.492167,3.9652
1761823985.497059,3.9719
1761823985.502016,3.9812
1761823985.507048,3.9884
1761823985.5120351,3.9913
1761823985.516983,3.9963
1761823985.521985,4.0003
1761823985.527015,4.0023
1761823985.53201,4.006
1761823985.536999,4.0098
1761823985.5420318,4.0164
1761823985.547035,4.0219
1761823985.551999,4.0247
1761823985.5570428,4.0239
1761823985.562023,4.0261
1761823985.566984,4.026
1761823985.572028,4.0286
1761823985.57702,4.035
1761823985.582011,4.0423
1761823985.586984,4.0501
1761823985.5920372,4.0574
1761823985.597034,4.059
1761823985.6021702,4.0583
1761823985.607029,4.0547
1761823985.612034,4.0528
1761823985.61702,4.0536
1761823985.621988,4.0563
1761823985.6270368,4.0644
1761823985.632046,4.074
1761823985.63794,4.0823
1761823985.642951,4.0887
1761823985.647935,4.09
1761823985.6529338,4.093
1761823985.6579368,4.0973
1761823985.6629472,4.1066
1761823985.6679401,4.1105
1761823985.672975,4.1132
1761823985.678025,4.1132
1761823985.682945,4.1084
1761823985.687954,4.0994
1761823985.6929548,4.0928
1761823985.697958,4.09
1761823985.702944,4.0887
1761823985.707959,4.0914
1761823985.7129521,4.0956
1761823985.717961,4.0989
1761823985.722949,4.0973
1761823985.727957,4.0969
1761823985.732951,4.0944
1761823985.737958,4.0924
1761823985.7429519,4.0912
1761823985.747958,4.0868
1761823985.75294,4.088
1761823985.757972,4.0917
1761823985.762966,4.0892
1761823985.767947,4.0887
1761823985.773155,4.0893
1761823985.777955,4.0936
1761823985.7829618,4.0959
1761823985.787963,4.1001
1761823985.792992,4.105
1761823985.798029,4.1063
1761823985.802974,4.1106
1761823985.807992,4.1148
1761823985.813031,4.1191
1761823985.818005,4.1261
1761823985.823058,4.1303
1761823985.8280509,4.1302
1761823985.833034,4.1311
1761823985.838041,4.1361
1761823985.843019,4.1335
1761823985.8480399,4.1349
1761823985.852996,4.1395
1761823985.8580139,4.142
1761823985.863036,4.1391
1761823985.867979,4.1333
1761823985.873035,4.1243
1761823985.8780532,4.1225
1761823985.883009,4.1225
1761823985.8879738,4.1249
1761823985.8930292,4.1283
1761823985.898015,4.1332
1761823985.902987,4.1367
1761823985.908042,4.1427
1761823985.913014,4.152
1761823985.917987,4.1619
1761823985.923038,4.1666
1761823985.928024,4.1704
1761823985.932986,4.1712
1761823985.93802,4.167
1761823985.943032,4.1647
1761823985.948032,4.1607
1761823985.9529972,4.1542
1761823985.9580579,4.1503
1761823985.963061,4.1504
1761823985.9680278,4.149
1761823985.973056,4.1507
1761823985.978058,4.1522
1761823985.983087,4.1514
1761823985.988066,4.1507
1761823985.993075,4.15
1761823985.998944,4.148
1761823986.003944,4.1493
1761823986.00895,4.1528
1761823986.01396,4.1537
1761823986.01893,4.1524
1761823986.023957,4.1518
1761823986.028951,4.1465
1761823986.0339358,4.1444
1761823986.0389838,4.1478
1761823986.043954,4.1574
1761823986.048936,4.1592
1761823986.053948,4.1635
1761823986.058948,4.168
1761823986.063951,4.1698
1761823986.068961,4.1722
1761823986.073983,4.1738
1761823986.078954,4.1703
1761823986.0839639,4.1654
1761823986.088945,4.1648
1761823986.093956,4.162
1761823986.098954,4.1602
1761823986.10406,4.1621
1761823986.108973,4.1639
1761823986.1139698,4.165
1761823986.118947,4.1704
1761823986.1239731,4.1749
1761823986.128971,4.1769
1761823986.1339679,4.1813
1761823986.138963,4.1843
1761823986.1439948,4.1817
1761823986.1489642,4.1802
1761823986.153968,4.1808
1761823986.158962,4.1826
1761823986.163958,4.1828
1761823986.168975,4.1807
1761823986.173971,4.1772
1761823986.179036,4.1734
1761823986.183994,4.1708
1761823986.1890209,4.1667
1761823986.194005,4.165
1761823986.1990058,4.1626
1761823986.204086,4.1607
1761823986.2090309,4.1619
1761823986.2140422,4.1648
1761823986.2189922,4.1672
1761823986.2240279,4.17
1761823986.2290292,4.1702
1761823986.233999,4.1664
1761823986.2390919,4.1599
1761823986.244041,4.1596
1761823986.2490392,4.1592
1761823986.254006,4.1628
1761823986.259059,4.1691
1761823986.264041,4.1768
1761823986.2690141,4.1821
1761823986.274056,4.1896
1761823986.279071,4.1949
1761823986.284039,4.1989
1761823986.289013,4.2039
1761823986.29408,4.2077
1761823986.299027,4.212
1761823986.3040588,4.2181
1761823986.309081,4.2243
1761823986.314038,4.2271
1761823986.319047,4.228
1761823986.324121,4.2287
1761823986.3290749,4.2334
1761823986.334041,4.2413
1761823986.339054,4.2482
1761823986.344075,4.252
1761823986.3490078,4.2577
1761823986.354082,4.2587
1761823986.359072,4.2608
1761823986.364064,4.2675
1761823986.369053,4.2738
1761823986.374976,4.2781
1761823986.3799381,4.2848
1761823986.384938,4.2905
1761823986.389981,4.2846
1761823986.394957,4.2799
1761823986.399945,4.2749
1761823986.404952,4.2686
1761823986.4099479,4.2703
1761823986.414934,4.2708
1761823986.41994,4.2665
1761823986.4249668,4.2646
1761823986.429955,4.2639
1761823986.4349508,4.2638
1761823986.439955,4.2674
1761823986.444963,4.2649
1761823986.449965,4.2605
1761823986.454958,4.2587
1761823986.459947,4.2585
1761823986.464958,4.2604
1761823986.469959,4.2698
1761823986.474963,4.2786
1761823986.479973,4.2864
1761823986.4849641,4.2937
1761823986.489968,4.2972
1761823986.494962,4.3003
1761823986.499959,4.3014
1761823986.504967,4.2997
1761823986.5100338,4.2979
1761823986.514963,4.2983
1761823986.5199602,4.2993
1761823986.524989,4.3017
1761823986.529989,4.3016
1761823986.534969,4.3039
1761823986.539992,4.3084
1761823986.5449972,4.3159
1761823986.54996,4.3207
1761823986.554976,4.3247
1761823986.56003,4.3208
1761823986.5650518,4.316
1761823986.5700212,4.3149
1761823986.5750668,4.3147
1761823986.5800488,4.3148
1761823986.5849972,4.3156
1761823986.590049,4.3159
1761823986.595066,4.3165
1761823986.6000462,4.3201
1761823986.6049879,4.3256
1761823986.610076,4.328
1761823986.615037,4.3302
1761823986.6200461,4.3331
1761823986.6250691,4.3376
1761823986.630105,4.3388
1761823986.635051,4.3398
1761823986.640048,4.3404
1761823986.645057,4.3442
1761823986.650058,4.3493
1761823986.655078,4.3566
1761823986.660036,4.3614
1761823986.6650372,4.3678
1761823986.670059,4.3744
1761823986.675049,4.3777
1761823986.6800451,4.3807
1761823986.685002,4.385
1761823986.69004,4.3907
1761823986.695025,4.3954
1761823986.700022,4.4012
1761823986.704989,4.4031
1761823986.710099,4.4025
1761823986.715047,4.4044
1761823986.720027,4.409
1761823986.7250519,4.4121
1761823986.7300339,4.4154
1761823986.735009,4.4187
1761823986.740026,4.4166
1761823986.745942,4.4193
1761823986.750932,4.4236
1761823986.755938,4.4283
1761823986.76094,4.4408
1761823986.7659378,4.4434
1761823986.7709749,4.4453
1761823986.775948,4.4484
1761823986.780946,4.4501
1761823986.785954,4.454
1761823986.790955,4.4557
1761823986.795958,4.4517
1761823986.800961,4.447
1761823986.8059452,4.4512
1761823986.8109708,4.4535
1761823986.815944,4.4561
1761823986.823375,4.4668
1761823986.826025,4.4729
1761823986.83097,4.4719
1761823986.835978,4.4799
1761823986.840966,4.4842
1761823986.845974,4.4847
1761823986.85095,4.4879
1761823986.855964,4.488
1761823986.860977,4.4894
1761823986.86597,4.4924
1761823986.870966,4.4922
1761823986.875971,4.4918
1761823986.880987,4.4928
1761823986.885957,4.4979
1761823986.890975,4.5014
1761823986.895992,4.5021
1761823986.900975,4.5017
1761823986.905988,4.4994
1761823986.910992,4.4982
1761823986.915979,4.5018
1761823986.9209862,4.501
1761823986.9259992,4.5009
1761823986.93103,4.502
1761823986.936019,4.5041
1761823986.941034,4.5042
1761823986.946026,4.502
1761823986.951013,4.5018
1761823986.9560251,4.5004
1761823986.961029,4.4983
1761823986.966038,4.4983
1761823986.971027,4.5037
1761823986.976039,4.5079
1761823986.981051,4.5135
1761823986.9860191,4.5212
1761823986.9910579,4.5274
1761823986.996031,4.5302
1761823987.001031,4.5331
1761823987.006002,4.5332
1761823987.0110452,4.534
1761823987.016007,4.5342
1761823987.021037,4.5393
1761823987.02605,4.5435
1761823987.031059,4.547
1761823987.036022,4.5492
1761823987.041043,4.5473
1761823987.04605,4.5422
1761823987.0510259,4.5392
1761823987.056045,4.5373
1761823987.061028,4.5343
1761823987.0660381,4.5324
1761823987.0710201,4.5351
1761823987.0760581,4.5381
1761823987.0810392,4.5415
1761823987.086025,4.5461
1761823987.091048,4.5492
1761823987.096048,4.5561
1761823987.101005,4.5629
1761823987.1069481,4.5588
1761823987.1119602,4.5555
1761823987.1169531,4.553
1761823987.1219509,4.5476
1761823987.1269581,4.5457
1761823987.131953,4.5417
1761823987.136968,4.5394
1761823987.14195,4.5385
1761823987.1469572,4.5413
1761823987.151968,4.546
1761823987.156971,4.5516
1761823987.1619682,4.5524
1761823987.166956,4.5498
1761823987.171951,4.5472
