timestamp_iso,timestamp_epoch,t_rel_s,device_name,port,value_raw_mps,value_clipped_mps,expected_error_pct,cov_lower_mps,cov_upper_mps,raw_serial_line,csv_col_0,csv_col_1
2025-10-29T17:21:57.838Z,15172.084414,42.931103,Ground Truth,/dev/ttyACM0,-0.380000,0.000000,,,,-0.38,-0.38,
2025-10-29T17:21:57.839Z,15172.087922,42.934611,Student,/dev/ttyACM1,1613405.000000,20.000000,,,,"-0.5256, 1613405",-0.5256,1613405
2025-10-29T17:21:57.839Z,15172.088468,42.935157,Ground Truth,/dev/ttyACM0,-0.380000,0.000000,,,,-0.38,-0.38,
2025-10-29T17:21:57.839Z,15172.093459,42.940148,Student,/dev/ttyACM1,1613405.000000,20.000000,,,,"-0.5356, 1613405",-0.5356,1613405
2025-10-29T17:21:57.839Z,15172.093505,42.940193,Ground Truth,/dev/ttyACM0,-0.380000,0.000000,,,,-0.38,-0.38,
2025-10-29T17:21:57.839Z,15172.097888,42.944576,Student,/dev/ttyACM1,1613405.000000,20.000000,,,,"-0.5302, 1613405",-0.5302,1613405
2025-10-29T17:21:57.839Z,15172.101119,42.947807,Ground Truth,/dev/ttyACM0,-0.380000,0.000000,,,,-0.38,-0.38,
2025-10-29T17:21:57.843Z,15172.104193,42.950881,Student,/dev/ttyACM1,1613405.000000,20.000000,,,,"-0.5272, 1613405",-0.5272,1613405
2025-10-29T17:21:57.843Z,15172.106179,42.952867,Ground Truth,/dev/ttyACM0,-0.380000,0.000000,,,,-0.38,-0.38,
2025-10-29T17:21:57.843Z,15172.108567,42.955255,Ground Truth,/dev/ttyACM0,-0.380000,0.000000,,,,-0.38,-0.38,
2025-10-29T17:21:57.843Z,15172.108659,42.955347,Student,/dev/ttyACM1,1613405.000000,20.000000,,,,"-0.5314, 1613405",-0.5314,1613405
2025-10-29T17:21:57.843Z,15172.115905,42.962593,Student,/dev/ttyACM1,1613405.000000,20.000000,,,,"-0.5286, 1613405",-0.5286,1613405
2025-10-29T17:21:57.860Z,15172.116117,42.962805,Ground Truth,/dev/ttyACM0,-0.380000,0.000000,,,,-0.38,-0.38,
2025-10-29T17:21:57.870Z,15172.118024,42.964713,Student,/dev/ttyACM1,1613405.000000,20.000000,,,,"-0.5334, 1613405",-0.5334,1613405
2025-10-29T17:21:57.870Z,15172.118488,42.965176,Ground Truth,/dev/ttyACM0,-0.380000,0.000000,,,,-0.38,-0.38,
2025-10-29T17:21:57.870Z,15172.122616,42.969305,Student,/dev/ttyACM1,1613405.000000,20.000000,,,,"-0.5316, 1613405",-0.5316,1613405
2025-10-29T17:21:57.870Z,15172.124307,42.970995,Ground Truth,/dev/ttyACM0,-0.380000,0.000000,,,,-0.38,-0.38,
2025-10-29T17:21:57.870Z,15172.128097,42.974785,Student,/dev/ttyACM1,1613405.000000,20.000000,,,,"-0.5355, 1613405",-0.5355,1613405
2025-10-29T17:21:57.870Z,15172.128477,42.975165,Ground Truth,/dev/ttyACM0,-0.380000,0.000000,,,,-0.38,-0.38,
2025-10-29T17:21:57.870Z,15172.132912,42.979600,Student,/dev/ttyACM1,1613405.000000,20.000000,,,,"-0.5328, 1613405",-0.5328,1613405
2025-10-29T17:21:57.886Z,15172.133441,42.980129,Ground Truth,/dev/ttyACM0,-0.380000,0.000000,,,,-0.38,-0.38,
2025-10-29T17:21:57.896Z,15172.138318,42.985006,Student,/dev/ttyACM1,1613405.000000,20.000000,,,,"-0.5348, 1613405",-0.5348,1613405
2025-10-29T17:21:57.896Z,15172.140269,42.986957,Ground Truth,/dev/ttyACM0,-0.380000,0.000000,,,,-0.38,-0.38,
2025-10-29T17:21:57.896Z,15172.144566,42.991254,Ground Truth,/dev/ttyACM0,-0.380000,0.000000,,,,-0.38,-0.38,
2025-10-29T17:21:57.896Z,15172.144780,42.991468,Student,/dev/ttyACM1,1613405.000000,20.000000,,,,"-0.5317, 1613405",-0.5317,1613405
2025-10-29T17:21:57.896Z,15172.148611,42.995299,Ground Truth,/dev/ttyACM0,-0.380000,0.000000,,,,-0.38,-0.38,
2025-10-29T17:21:57.896Z,15172.148648,42.995336,Student,/dev/ttyACM1,1613405.000000,20.000000,,,,"-0.5327, 1613405",-0.5327,1613405
2025-10-29T17:21:57.896Z,15172.152695,42.999383,Ground Truth,/dev/ttyACM0,-0.380000,0.000000,,,,-0.38,-0.38,
2025-10-29T17:21:57.896Z,15172.152788,42.999477,Student,/dev/ttyACM1,1613405.000000,20.000000,,,,"-0.5322, 1613405",-0.5322,1613405
2025-10-29T17:21:57.896Z,15172.157763,43.004451,Ground Truth,/dev/ttyACM0,-0.380000,0.000000,,,,-0.38,-0.38,
2025-10-29T17:21:57.896Z,15172.157867,43.004555,Student,/dev/ttyACM1,1613405.000000,20.000000,,,,"-0.5318, 1613405",-0.5318,1613405
2025-10-29T17:21:57.901Z,15172.163787,43.010476,Ground Truth,/dev/ttyACM0,-0.390000,0.000000,,,,-0.39,-0.39,
2025-10-29T17:21:57.901Z,15172.164296,43.010984,Student,/dev/ttyACM1,1613405.000000,20.000000,,,,"-0.5308, 1613405",-0.5308,1613405
2025-10-29T17:21:57.901Z,15172.169177,43.015866,Ground Truth,/dev/ttyACM0,-0.390000,0.000000,,,,-0.39,-0.39,
2025-10-29T17:21:57.901Z,15172.169225,43.015913,Student,/dev/ttyACM1,1613405.000000,20.000000,,,,"-0.5279, 1613405",-0.5279,1613405
2025-10-29T17:21:57.916Z,15172.173516,43.020204,Ground Truth,/dev/ttyACM0,-0.380000,0.000000,,,,-0.38,-0.38,
2025-10-29T17:21:57.917Z,15172.174148,43.020836,Student,/dev/ttyACM1,1613405.000000,20.000000,,,,"-0.5280, 1613405",-0.5280,1613405
2025-10-29T17:21:57.926Z,15172.178073,43.024761,Student,/dev/ttyACM1,1613405.000000,20.000000,,,,"-0.5251, 1613405",-0.5251,1613405
2025-10-29T17:21:57.926Z,15172.178132,43.024820,Ground Truth,/dev/ttyACM0,-0.380000,0.000000,,,,-0.38,-0.38,
2025-10-29T17:21:57.927Z,15172.183058,43.029746,Ground Truth,/dev/ttyACM0,-0.380000,0.000000,,,,-0.38,-0.38,
2025-10-29T17:21:57.927Z,15172.183248,43.029936,Student,/dev/ttyACM1,1613405.000000,20.000000,,,,"-0.5207, 1613405",-0.5207,1613405
2025-10-29T17:21:57.927Z,15172.187854,43.034542,Student,/dev/ttyACM1,1613405.000000,20.000000,,,,"-0.5265, 1613405",-0.5265,1613405
2025-10-29T17:21:57.927Z,15172.188007,43.034696,Ground Truth,/dev/ttyACM0,-0.380000,0.000000,,,,-0.38,-0.38,
2025-10-29T17:21:57.931Z,15172.194580,43.041268,Student,/dev/ttyACM1,1613405.000000,20.000000,,,,"-0.5306, 1613405",-0.5306,1613405
2025-10-29T17:21:57.931Z,15172.194899,43.041587,Ground Truth,/dev/ttyACM0,-0.380000,0.000000,,,,-0.38,-0.38,
2025-10-29T17:21:57.931Z,15172.199338,43.046026,Ground Truth,/dev/ttyACM0,-0.380000,0.000000,,,,-0.38,-0.38,
2025-10-29T17:21:57.931Z,15172.199467,43.046156,Student,/dev/ttyACM1,1613405.000000,20.000000,,,,"-0.5271, 1613405",-0.5271,1613405
2025-10-29T17:21:57.946Z,15172.203801,43.050490,Ground Truth,/dev/ttyACM0,-0.380000,0.000000,,,,-0.38,-0.38,
2025-10-29T17:21:57.956Z,15172.205509,43.052198,Student,/dev/ttyACM1,1613405.000000,20.000000,,,,"-0.5226, 1613405",-0.5226,1613405
2025-10-29T17:21:57.956Z,15172.208042,43.054730,Ground Truth,/dev/ttyACM0,-0.380000,0.000000,,,,-0.38,-0.38,
2025-10-29T17:21:57.956Z,15172.208161,43.054849,Student,/dev/ttyACM1,1613405.000000,20.000000,,,,"-0.5229, 1613405",-0.5229,1613405
2025-10-29T17:21:57.956Z,15172.211615,43.058303,Ground Truth,/dev/ttyACM0,-0.380000,0.000000,,,,-0.38,-0.38,
2025-10-29T17:21:57.956Z,15172.212893,43.059581,Student,/dev/ttyACM1,1613405.000000,20.000000,,,,"-0.5268, 1613405",-0.5268,1613405
2025-10-29T17:21:57.956Z,15172.217509,43.064197,Ground Truth,/dev/ttyACM0,-0.380000,0.000000,,,,-0.38,-0.38,
2025-10-29T17:21:57.956Z,15172.217654,43.064342,Student,/dev/ttyACM1,1613405.000000,20.000000,,,,"-0.5319, 1613405",-0.5319,1613405
2025-10-29T17:21:57.960Z,15172.222237,43.068925,Ground Truth,/dev/ttyACM0,-0.380000,0.000000,,,,-0.38,-0.38,
2025-10-29T17:21:57.960Z,15172.224456,43.071145,Student,/dev/ttyACM1,1613405.000000,20.000000,,,,"-0.5267, 1613405",-0.5267,1613405
2025-10-29T17:21:57.960Z,15172.228945,43.075633,Ground Truth,/dev/ttyACM0,-0.380000,0.000000,,,,-0.38,-0.38,
2025-10-29T17:21:57.960Z,15172.229035,43.075723,Student,/dev/ttyACM1,1613405.000000,20.000000,,,,"-0.5417, 1613405",-0.5417,1613405
2025-10-29T17:21:57.960Z,15172.233360,43.080048,Ground Truth,/dev/ttyACM0,-0.380000,0.000000,,,,-0.38,-0.38,
2025-10-29T17:21:57.961Z,15172.233434,43.080122,Student,/dev/ttyACM1,1613405.000000,20.000000,,,,"-0.5351, 1613405",-0.5351,1613405
2025-10-29T17:21:58.006Z,15172.236445,43.083134,Ground Truth,/dev/ttyACM0,-0.380000,0.000000,,,,-0.38,-0.38,
2025-10-29T17:21:58.006Z,15172.238791,43.085479,Student,/dev/ttyACM1,1613405.000000,20.000000,,,,"-0.5362, 1613405",-0.5362,1613405
2025-10-29T17:21:58.007Z,15172.242385,43.089074,Ground Truth,/dev/ttyACM0,-0.380000,0.000000,,,,-0.38,-0.38,
2025-10-29T17:21:58.007Z,15172.242659,43.089347,Student,/dev/ttyACM1,1613405.000000,20.000000,,,,"-0.5322, 1613405",-0.5322,1613405
2025-10-29T17:21:58.007Z,15172.263595,43.110283,Ground Truth,/dev/ttyACM0,-0.380000,0.000000,,,,-0.38,-0.38,
2025-10-29T17:21:58.007Z,15172.263799,43.110487,Ground Truth,/dev/ttyACM0,-0.380000,0.000000,,,,-0.38,-0.38,
2025-10-29T17:21:58.007Z,15172.263863,43.110551,Ground Truth,/dev/ttyACM0,-0.380000,0.000000,,,,-0.38,-0.38,
2025-10-29T17:21:58.007Z,15172.263927,43.110615,Student,/dev/ttyACM1,1613405.000000,20.000000,,,,"-0.5351, 1613405",-0.5351,1613405
2025-10-29T17:21:58.007Z,15172.263942,43.110630,Ground Truth,/dev/ttyACM0,-0.380000,0.000000,,,,-0.38,-0.38,
2025-10-29T17:21:58.007Z,15172.264103,43.110792,Student,/dev/ttyACM1,1613405.000000,20.000000,,,,"-0.5368, 1613405",-0.5368,1613405
2025-10-29T17:21:58.007Z,15172.264192,43.110880,Student,/dev/ttyACM1,1613405.000000,20.000000,,,,"-0.5373, 1613405",-0.5373,1613405
2025-10-29T17:21:58.007Z,15172.264335,43.111024,Student,/dev/ttyACM1,1613405.000000,20.000000,,,,"-0.5327, 1613405",-0.5327,1613405
2025-10-29T17:21:58.007Z,15172.266430,43.113119,Ground Truth,/dev/ttyACM0,-0.380000,0.000000,,,,-0.38,-0.38,
2025-10-29T17:21:58.007Z,15172.268299,43.114987,Student,/dev/ttyACM1,1613405.000000,20.000000,,,,"-0.5341, 1613405",-0.5341,1613405
2025-10-29T17:21:58.032Z,15172.271675,43.118363,Ground Truth,/dev/ttyACM0,-0.380000,0.000000,,,,-0.38,-0.38,
2025-10-29T17:21:58.032Z,15172.276794,43.123482,Student,/dev/ttyACM1,1613405.000000,20.000000,,,,"-0.5354, 1613405",-0.5354,1613405
2025-10-29T17:21:58.032Z,15172.276853,43.123541,Ground Truth,/dev/ttyACM0,-0.380000,0.000000,,,,-0.38,-0.38,
2025-10-29T17:21:58.032Z,15172.279352,43.126040,Student,/dev/ttyACM1,1613405.000000,20.000000,,,,"-0.5300, 1613405",-0.5300,1613405
2025-10-29T17:21:58.032Z,15172.280831,43.127520,Ground Truth,/dev/ttyACM0,-0.380000,0.000000,,,,-0.38,-0.38,
2025-10-29T17:21:58.032Z,15172.283431,43.130119,Student,/dev/ttyACM1,1613405.000000,20.000000,,,,"-0.5305, 1613405",-0.5305,1613405
2025-10-29T17:21:58.032Z,15172.286768,43.133456,Ground Truth,/dev/ttyACM0,-0.380000,0.000000,,,,-0.38,-0.38,
2025-10-29T17:21:58.032Z,15172.288422,43.135110,Student,/dev/ttyACM1,1613405.000000,20.000000,,,,"-0.5275, 1613405",-0.5275,1613405
2025-10-29T17:21:58.032Z,15172.290839,43.137528,Ground Truth,/dev/ttyACM0,-0.380000,0.000000,,,,-0.38,-0.38,
2025-10-29T17:21:58.032Z,15172.292611,43.139300,Student,/dev/ttyACM1,1613405.000000,20.000000,,,,"-0.5318, 1613405",-0.5318,1613405
2025-10-29T17:21:58.056Z,15172.295509,43.142197,Ground Truth,/dev/ttyACM0,-0.380000,0.000000,,,,-0.38,-0.38,
2025-10-29T17:21:58.066Z,15172.299241,43.145930,Student,/dev/ttyACM1,1613405.000000,20.000000,,,,"-0.5284, 1613405",-0.5284,1613405
2025-10-29T17:21:58.066Z,15172.302175,43.148863,Ground Truth,/dev/ttyACM0,-0.380000,0.000000,,,,-0.38,-0.38,
2025-10-29T17:21:58.066Z,15172.304919,43.151607,Student,/dev/ttyACM1,1613405.000000,20.000000,,,,"-0.5263, 1613405",-0.5263,1613405
2025-10-29T17:21:58.066Z,15172.305481,43.152170,Ground Truth,/dev/ttyACM0,-0.380000,0.000000,,,,-0.38,-0.38,
2025-10-29T17:21:58.066Z,15172.309074,43.155762,Student,/dev/ttyACM1,1613405.000000,20.000000,,,,"-0.5236, 1613405",-0.5236,1613405
2025-10-29T17:21:58.066Z,15172.310511,43.157199,Ground Truth,/dev/ttyACM0,-0.380000,0.000000,,,,-0.38,-0.38,
2025-10-29T17:21:58.066Z,15172.312697,43.159385,Student,/dev/ttyACM1,1613405.000000,20.000000,,,,"-0.5237, 1613405",-0.5237,1613405
2025-10-29T17:21:58.066Z,15172.317070,43.163759,Ground Truth,/dev/ttyACM0,-0.380000,0.000000,,,,-0.38,-0.38,
2025-10-29T17:21:58.066Z,15172.318626,43.165314,Student,/dev/ttyACM1,1613405.000000,20.000000,,,,"-0.5200, 1613405",-0.5200,1613405
2025-10-29T17:21:58.066Z,15172.321455,43.168143,Ground Truth,/dev/ttyACM0,-0.380000,0.000000,,,,-0.38,-0.38,
2025-10-29T17:21:58.066Z,15172.324127,43.170815,Student,/dev/ttyACM1,1613405.000000,20.000000,,,,"-0.5231, 1613405",-0.5231,1613405
2025-10-29T17:21:58.066Z,15172.325501,43.172190,Ground Truth,/dev/ttyACM0,-0.380000,0.000000,,,,-0.38,-0.38,
2025-10-29T17:21:58.066Z,15172.328797,43.175485,Student,/dev/ttyACM1,1613405.000000,20.000000,,,,"-0.5355, 1613405",-0.5355,1613405
2025-10-29T17:21:58.090Z,15172.330611,43.177299,Ground Truth,/dev/ttyACM0,-0.380000,0.000000,,,,-0.38,-0.38,
2025-10-29T17:21:58.090Z,15172.333705,43.180393,Student,/dev/ttyACM1,1613405.000000,20.000000,,,,"-0.5326, 1613405",-0.5326,1613405
2025-10-29T17:21:58.091Z,15172.335818,43.182506,Ground Truth,/dev/ttyACM0,-0.380000,0.000000,,,,-0.38,-0.38,
2025-10-29T17:21:58.091Z,15172.339053,43.185742,Student,/dev/ttyACM1,1613405.000000,20.000000,,,,"-0.5295, 1613405",-0.5295,1613405
2025-10-29T17:21:58.091Z,15172.339987,43.186675,Ground Truth,/dev/ttyACM0,-0.380000,0.000000,,,,-0.38,-0.38,
2025-10-29T17:21:58.091Z,15172.343756,43.190444,Student,/dev/ttyACM1,1613405.000000,20.000000,,,,"-0.5332, 1613405",-0.5332,1613405
2025-10-29T17:21:58.091Z,15172.344460,43.191148,Ground Truth,/dev/ttyACM0,-0.380000,0.000000,,,,-0.38,-0.38,
2025-10-29T17:21:58.091Z,15172.349094,43.195782,Student,/dev/ttyACM1,1613405.000000,20.000000,,,,"-0.5316, 1613405",-0.5316,1613405
2025-10-29T17:21:58.091Z,15172.349560,43.196248,Ground Truth,/dev/ttyACM0,-0.380000,0.000000,,,,-0.38,-0.38,
2025-10-29T17:21:58.091Z,15172.353713,43.200402,Student,/dev/ttyACM1,1613405.000000,20.000000,,,,"-0.5346, 1613405",-0.5346,1613405
2025-10-29T17:21:58.116Z,15172.354576,43.201264,Ground Truth,/dev/ttyACM0,-0.380000,0.000000,,,,-0.38,-0.38,
2025-10-29T17:21:58.116Z,15172.358630,43.205319,Student,/dev/ttyACM1,1613405.000000,20.000000,,,,"-0.5324, 1613405",-0.5324,1613405
2025-10-29T17:21:58.116Z,15172.360811,43.207499,Ground Truth,/dev/ttyACM0,-0.380000,0.000000,,,,-0.38,-0.38,
2025-10-29T17:21:58.116Z,15172.364067,43.210755,Student,/dev/ttyACM1,1613405.000000,20.000000,,,,"-0.5364, 1613405",-0.5364,1613405
2025-10-29T17:21:58.116Z,15172.365000,43.211688,Ground Truth,/dev/ttyACM0,-0.380000,0.000000,,,,-0.38,-0.38,
2025-10-29T17:21:58.116Z,15172.368724,43.215412,Student,/dev/ttyACM1,1613405.000000,20.000000,,,,"-0.5322, 1613405",-0.5322,1613405
2025-10-29T17:21:58.116Z,15172.369561,43.216249,Ground Truth,/dev/ttyACM0,-0.380000,0.000000,,,,-0.38,-0.38,
2025-10-29T17:21:58.116Z,15172.374282,43.220970,Student,/dev/ttyACM1,1613405.000000,20.000000,,,,"-0.5361, 1613405",-0.5361,1613405
2025-10-29T17:21:58.116Z,15172.374466,43.221155,Ground Truth,/dev/ttyACM0,-0.380000,0.000000,,,,-0.38,-0.38,
2025-10-29T17:21:58.116Z,15172.378654,43.225342,Student,/dev/ttyACM1,1613405.000000,20.000000,,,,"-0.5341, 1613405",-0.5341,1613405
2025-10-29T17:21:58.134Z,15172.379457,43.226145,Ground Truth,/dev/ttyACM0,-0.380000,0.000000,,,,-0.38,-0.38,
2025-10-29T17:21:58.143Z,15172.386321,43.233009,Student,/dev/ttyACM1,1613405.000000,20.000000,,,,"-0.5325, 1613405",-0.5325,1613405
2025-10-29T17:21:58.143Z,15172.386374,43.233062,Ground Truth,/dev/ttyACM0,-0.380000,0.000000,,,,-0.38,-0.38,
2025-10-29T17:21:58.143Z,15172.389199,43.235887,Student,/dev/ttyACM1,1613405.000000,20.000000,,,,"-0.5320, 1613405",-0.5320,1613405
2025-10-29T17:21:58.143Z,15172.389788,43.236477,Ground Truth,/dev/ttyACM0,-0.380000,0.000000,,,,-0.38,-0.38,
2025-10-29T17:21:58.143Z,15172.393925,43.240614,Student,/dev/ttyACM1,1613405.000000,20.000000,,,,"-0.5289, 1613405",-0.5289,1613405
2025-10-29T17:21:58.143Z,15172.394428,43.241117,Ground Truth,/dev/ttyACM0,-0.380000,0.000000,,,,-0.38,-0.38,
2025-10-29T17:21:58.143Z,15172.398809,43.245497,Student,/dev/ttyACM1,1613405.000000,20.000000,,,,"-0.5281, 1613405",-0.5281,1613405
2025-10-29T17:21:58.143Z,15172.399187,43.245875,Ground Truth,/dev/ttyACM0,-0.380000,0.000000,,,,-0.38,-0.38,
2025-10-29T17:21:58.143Z,15172.404218,43.250906,Ground Truth,/dev/ttyACM0,-0.380000,0.000000,,,,-0.38,-0.38,
2025-10-29T17:21:58.143Z,15172.404285,43.250973,Student,/dev/ttyACM1,1613405.000000,20.000000,,,,"-0.5296, 1613405",-0.5296,1613405
2025-10-29T17:21:58.169Z,15172.409535,43.256223,Student,/dev/ttyACM1,1613405.000000,20.000000,,,,"-0.5342, 1613405",-0.5342,1613405
2025-10-29T17:21:58.169Z,15172.411423,43.258111,Ground Truth,/dev/ttyACM0,-0.380000,0.000000,,,,-0.38,-0.38,
2025-10-29T17:21:58.169Z,15172.413612,43.260301,Ground Truth,/dev/ttyACM0,-0.380000,0.000000,,,,-0.38,-0.38,
2025-10-29T17:21:58.169Z,15172.413666,43.260354,Student,/dev/ttyACM1,1613405.000000,20.000000,,,,"-0.5335, 1613405",-0.5335,1613405
2025-10-29T17:21:58.169Z,15172.418466,43.265154,Ground Truth,/dev/ttyACM0,-0.380000,0.000000,,,,-0.38,-0.38,
2025-10-29T17:21:58.169Z,15172.418582,43.265270,Student,/dev/ttyACM1,1613405.000000,20.000000,,,,"-0.5321, 1613405",-0.5321,1613405
2025-10-29T17:21:58.169Z,15172.423898,43.270587,Ground Truth,/dev/ttyACM0,-0.380000,0.000000,,,,-0.38,-0.38,
2025-10-29T17:21:58.169Z,15172.424023,43.270712,Student,/dev/ttyACM1,1613405.000000,20.000000,,,,"-0.5297, 1613405",-0.5297,1613405
2025-10-29T17:21:58.169Z,15172.428773,43.275461,Student,/dev/ttyACM1,1613405.000000,20.000000,,,,"-0.5290, 1613405",-0.5290,1613405
2025-10-29T17:21:58.169Z,15172.428861,43.275549,Ground Truth,/dev/ttyACM0,-0.380000,0.000000,,,,-0.38,-0.38,
2025-10-29T17:21:58.173Z,15172.435194,43.281883,Student,/dev/ttyACM1,1613405.000000,20.000000,,,,"-0.5274, 1613405",-0.5274,1613405
2025-10-29T17:21:58.173Z,15172.436601,43.283289,Ground Truth,/dev/ttyACM0,-0.380000,0.000000,,,,-0.38,-0.38,
2025-10-29T17:21:58.173Z,15172.439160,43.285848,Student,/dev/ttyACM1,1613405.000000,20.000000,,,,"-0.5240, 1613405",-0.5240,1613405
2025-10-29T17:21:58.173Z,15172.439216,43.285905,Ground Truth,/dev/ttyACM0,-0.380000,0.000000,,,,-0.38,-0.38,
2025-10-29T17:21:58.173Z,15172.446291,43.292980,Ground Truth,/dev/ttyACM0,-0.380000,0.000000,,,,-0.38,-0.38,
2025-10-29T17:21:58.189Z,15172.446926,43.293614,Student,/dev/ttyACM1,1613405.000000,20.000000,,,,"-0.5282, 1613405",-0.5282,1613405
2025-10-29T17:21:58.199Z,15172.448448,43.295137,Ground Truth,/dev/ttyACM0,-0.380000,0.000000,,,,-0.38,-0.38,
2025-10-29T17:21:58.199Z,15172.448577,43.295265,Student,/dev/ttyACM1,1613405.000000,20.000000,,,,"-0.5274, 1613405",-0.5274,1613405
2025-10-29T17:21:58.199Z,15172.453752,43.300440,Ground Truth,/dev/ttyACM0,-0.380000,0.000000,,,,-0.38,-0.38,
2025-10-29T17:21:58.199Z,15172.453801,43.300489,Student,/dev/ttyACM1,1613405.000000,20.000000,,,,"-0.5312, 1613405",-0.5312,1613405
2025-10-29T17:21:58.199Z,15172.458645,43.305333,Ground Truth,/dev/ttyACM0,-0.380000,0.000000,,,,-0.38,-0.38,
2025-10-29T17:21:58.199Z,15172.458786,43.305474,Student,/dev/ttyACM1,1613405.000000,20.000000,,,,"-0.5310, 1613405",-0.5310,1613405
2025-10-29T17:21:58.199Z,15172.462444,43.309133,Ground Truth,/dev/ttyACM0,-0.380000,0.000000,,,,-0.38,-0.38,
2025-10-29T17:21:58.203Z,15172.465118,43.311807,Student,/dev/ttyACM1,1613405.000000,20.000000,,,,"-0.5311, 1613405",-0.5311,1613405
2025-10-29T17:21:58.203Z,15172.471625,43.318314,Ground Truth,/dev/ttyACM0,-0.380000,0.000000,,,,-0.38,-0.38,
2025-10-29T17:21:58.203Z,15172.471664,43.318353,Student,/dev/ttyACM1,1613405.000000,20.000000,,,,"-0.5385, 1613405",-0.5385,1613405
2025-10-29T17:21:58.203Z,15172.475129,43.321817,Ground Truth,/dev/ttyACM0,-0.380000,0.000000,,,,-0.38,-0.38,
2025-10-29T17:21:58.203Z,15172.475390,43.322079,Student,/dev/ttyACM1,1613405.000000,20.000000,,,,"-0.5397, 1613405",-0.5397,1613405
2025-10-29T17:21:58.205Z,15172.477427,43.324115,Ground Truth,/dev/ttyACM0,-0.380000,0.000000,,,,-0.38,-0.38,
2025-10-29T17:21:58.235Z,15172.480109,43.326797,Student,/dev/ttyACM1,1613405.000000,20.000000,,,,"-0.5357, 1613405",-0.5357,1613405
2025-10-29T17:21:58.235Z,15172.482777,43.329465,Ground Truth,/dev/ttyACM0,-0.380000,0.000000,,,,-0.38,-0.38,
2025-10-29T17:21:58.235Z,15172.484158,43.330846,Student,/dev/ttyACM1,1613405.000000,20.000000,,,,"-0.5285, 1613405",-0.5285,1613405
2025-10-29T17:21:58.235Z,15172.487493,43.334182,Ground Truth,/dev/ttyACM0,-0.380000,0.000000,,,,-0.38,-0.38,
2025-10-29T17:21:58.235Z,15172.489909,43.336597,Student,/dev/ttyACM1,1613405.000000,20.000000,,,,"-0.5305, 1613405",-0.5305,1613405
2025-10-29T17:21:58.235Z,15172.493214,43.339903,Ground Truth,/dev/ttyACM0,-0.380000,0.000000,,,,-0.38,-0.38,
2025-10-29T17:21:58.235Z,15172.493619,43.340307,Student,/dev/ttyACM1,1613405.000000,20.000000,,,,"-0.5311, 1613405",-0.5311,1613405
2025-10-29T17:21:58.262Z,15172.497843,43.344531,Ground Truth,/dev/ttyACM0,-0.380000,0.000000,,,,-0.38,-0.38,
2025-10-29T17:21:58.262Z,15172.500975,43.347663,Student,/dev/ttyACM1,1613405.000000,20.000000,,,,"-0.5299, 1613405",-0.5299,1613405
2025-10-29T17:21:58.262Z,15172.503296,43.349985,Ground Truth,/dev/ttyACM0,-0.380000,0.000000,,,,-0.38,-0.38,
2025-10-29T17:21:58.262Z,15172.503675,43.350363,Student,/dev/ttyACM1,1613405.000000,20.000000,,,,"-0.5329, 1613405",-0.5329,1613405
2025-10-29T17:21:58.262Z,15172.510076,43.356764,Ground Truth,/dev/ttyACM0,-0.380000,0.000000,,,,-0.38,-0.38,
2025-10-29T17:21:58.262Z,15172.510302,43.356990,Student,/dev/ttyACM1,1613405.000000,20.000000,,,,"-0.5401, 1613405",-0.5401,1613405
2025-10-29T17:21:58.262Z,15172.513104,43.359792,Ground Truth,/dev/ttyACM0,-0.380000,0.000000,,,,-0.38,-0.38,
2025-10-29T17:21:58.262Z,15172.513655,43.360343,Student,/dev/ttyACM1,1613405.000000,20.000000,,,,"-0.5394, 1613405",-0.5394,1613405
2025-10-29T17:21:58.262Z,15172.517825,43.364514,Ground Truth,/dev/ttyACM0,-0.380000,0.000000,,,,-0.38,-0.38,
2025-10-29T17:21:58.262Z,15172.518682,43.365370,Student,/dev/ttyACM1,1613405.000000,20.000000,,,,"-0.5261, 1613405",-0.5261,1613405
2025-10-29T17:21:58.262Z,15172.522982,43.369670,Ground Truth,/dev/ttyACM0,-0.380000,0.000000,,,,-0.38,-0.38,
2025-10-29T17:21:58.262Z,15172.523705,43.370394,Student,/dev/ttyACM1,1613405.000000,20.000000,,,,"-0.5276, 1613405",-0.5276,1613405
2025-10-29T17:21:58.266Z,15172.529723,43.376412,Ground Truth,/dev/ttyACM0,-0.380000,0.000000,,,,-0.38,-0.38,
2025-10-29T17:21:58.266Z,15172.530066,43.376755,Student,/dev/ttyACM1,1613405.000000,20.000000,,,,"-0.5307, 1613405",-0.5307,1613405
2025-10-29T17:21:58.266Z,15172.532453,43.379141,Ground Truth,/dev/ttyACM0,-0.380000,0.000000,,,,-0.38,-0.38,
2025-10-29T17:21:58.266Z,15172.535111,43.381799,Student,/dev/ttyACM1,1613405.000000,20.000000,,,,"-0.5306, 1613405",-0.5306,1613405
2025-10-29T17:21:58.293Z,15172.541086,43.387774,Ground Truth,/dev/ttyACM0,-0.380000,0.000000,,,,-0.38,-0.38,
2025-10-29T17:21:58.293Z,15172.541133,43.387821,Student,/dev/ttyACM1,1613405.000000,20.000000,,,,"-0.5234, 1613405",-0.5234,1613405
2025-10-29T17:21:58.293Z,15172.541501,43.388189,Ground Truth,/dev/ttyACM0,-0.380000,0.000000,,,,-0.38,-0.38,
